Rating,cleaned_text_str
0,food good second time around send u complete order ordered naan got also got daal tadka instead daal makhani sure ramadaan rush twice row online order thru zomato messed probably avoid going forward
1,best hyderabad biryani visiting hyderabad non vegetarian must visit place taste authentic hyderabadi biryani
1,went biryani didn’t disappoint ordered special chicken biryani spicy tasty seemed proper hyderabadi one dish enough two people easily decent service well ambience food service cost
0,worst thing happened mewe ordered mutton family packhere got chicken familypacki dont know neglegance thiseither restaurant person delivery boyi made call restaurent know problem isbut responding allplease check asked food delivery
0,placed order mutton haleem special qty biryani rice qty shah ghouse zomoto together delivered shortage mutton haleem special qty informed deliver executive collecting parcel reportes zomoto support zomoto team said response shah ghouse regarding shortage delivery finall zomoto also confirmed anything accepted refund missed item value packing also unhygienic totally upset shah ghouse zomoto
0,biryani oily
0,heard haleem good etc etc taste great others said boiled meat grinded like paste nothing special
1,it’s fact entire hyderabad wait ramadan haleem place better king haleems shah ghouse tip ask person get added oil haleem trust taste much better also habit adding pathar ka gosht top make taste even delicious
1,always best taste biryani unique close eye taste biryani tell shah ghouse biryani deducted one point behaviour could better pointing towards specific scenario would prefer ordering online shah ghouse going eating specially late quality set apart competition guaranteed get excellent quality food everytime judge restaurant consistency shah ghouse indeed consistent restaurant term food quality
0,ordered kaju panner delivered chicken curry disappointed enquired zomato delivery boy say pick item come
0,ordered mutton biryani lunch today mutton cooked properly hard unchewable high expectation restaurant heard good feedback friend really dissapointed
1,shawarma many time many place one prepare like tasty price also okay always respect customer instruction
0,send wrong order ordered mutton biryani send chicken biryani app worst app cannot even get touch customer care
